id,platform,title,text,author,created_utc,score,num_comments,url
UgydlpTiK9J_lZlrluJ4AaABAg,youtube,,"Increíble gesto técnico de Suarez en su segundo gol, impresionante cabezazo.",@DeBarroAlOro,2025-07-19 14:30:30,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgydlpTiK9J_lZlrluJ4AaABAg
UgzjhfhM7YlEaVvPNeF4AaABAg,youtube,,Barça el mejor,@FelipePezzi-zc2pv,2025-07-18 16:51:50,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzjhfhM7YlEaVvPNeF4AaABAg
Ugz9gyVQ3yQRX3Iwabh4AaABAg,youtube,,"Sé nota qué sois comentaristas lameculos dé la meseta, palomeros dé florentino",@antoniomartinezrodriguez4446,2025-07-16 20:11:53,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugz9gyVQ3yQRX3Iwabh4AaABAg
UgwTMlMnX0GcF45XRJR4AaABAg,youtube,,Jordi Alba was a very competent left-back,@edgarisaac1136,2025-07-16 06:51:35,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwTMlMnX0GcF45XRJR4AaABAg
UgwpxxDjAG3wpjbMAS14AaABAg,youtube,,No me acordaba de esta goleada es que hay tantas del Barcelona al Madrid,@dafnegarrido1655,2025-07-03 16:11:35,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwpxxDjAG3wpjbMAS14AaABAg
UgyjGPK-if5ukQ79jDJ4AaABAg,youtube,,Real madrid if given a chance will definitely take Luis suarez instead of  Benzema all day.,@gujibuandfriends9766,2025-07-02 06:07:33,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgyjGPK-if5ukQ79jDJ4AaABAg
UgwVLX6Ut_bMHAZbDNB4AaABAg,youtube,,Que grande Sergi Roberto.... Lo k nos perdimos conformándonos con él de Lateral derecho,@greenbossYT,2025-07-01 00:28:16,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwVLX6Ut_bMHAZbDNB4AaABAg
UgweOrQayJSeSs6EoIl4AaABAg,youtube,,Gracias Dios por darme inteligencia y no ser del real mandril,@GerardoNicolasOrtegaBueno,2025-06-28 02:46:37,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgweOrQayJSeSs6EoIl4AaABAg
Ugx7JPfZgfMqW97K8I94AaABAg,youtube,,First clasico without ronaldo 😓,@alienxyzmercury,2025-06-15 03:11:39,1,1,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugx7JPfZgfMqW97K8I94AaABAg
UgzTg0FxO6wXjF1DNT14AaABAg,youtube,,Bro Sergio Roberto was built different he was a playmaker,@dostonUergashev,2025-06-08 23:35:41,2,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzTg0FxO6wXjF1DNT14AaABAg
UgxGaMUQHMXgfTcK1Ml4AaABAg,youtube,,"Ash The Best ❤ Merci de toujours rendre un hommage à nos cultures, nos anciens, bref tout. Merci",@ousseynoundiaye3481,2025-06-01 11:17:52,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxGaMUQHMXgfTcK1Ml4AaABAg
UgzvppdfWtbrwuOcr2F4AaABAg,youtube,,Belum pernah bang dodo hatrick ke kgawang barca😂😂,@masipurcom9145,2025-06-01 01:44:35,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzvppdfWtbrwuOcr2F4AaABAg
UgwastMyyPNIDheUYrh4AaABAg,youtube,,Mesi and Messi Son Rection after goal by Suarez😂,@MessiGoat-f9f,2025-05-30 17:47:40,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwastMyyPNIDheUYrh4AaABAg
Ugyf8U_dC0vCZ9q9kcB4AaABAg,youtube,,i hate how slow this barca team is!!!!!!Why is jordi in the attack???,@juniorclos1007,2025-05-27 13:36:20,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugyf8U_dC0vCZ9q9kcB4AaABAg
Ugy72bmc2hJ8NtyAv4t4AaABAg,youtube,,Todavia me duele que coutinho no pudo con el barca.,@cezzhermosillo4478,2025-05-24 23:08:08,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugy72bmc2hJ8NtyAv4t4AaABAg
UgwzNJwUqT3rhg60R_x4AaABAg,youtube,,"Dios mio, que violación.   Cuántas van ya a día de hoy 24 de Mayo de 2025.   En esta última temporada han sido 4 seguidas.   Que siga la fiesta !!!!",@henrygallas3562,2025-05-24 18:25:22,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwzNJwUqT3rhg60R_x4AaABAg
UgxwZ1uJFkojJOmEY694AaABAg,youtube,,"May, 2025. Comeback here to see some El-Pistolero show",@akbarharits827,2025-05-24 11:09:29,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxwZ1uJFkojJOmEY694AaABAg
UgyCzb86JT-8nQFpYAF4AaABAg,youtube,,🖐🖐🖐🖐,@FarhadY-z2i,2025-05-22 15:53:25,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgyCzb86JT-8nQFpYAF4AaABAg
Ugw3VeRsFJWZT753BBd4AaABAg,youtube,,Y sin Messi 💀,@paulocesarchavez9222,2025-05-19 14:58:04,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugw3VeRsFJWZT753BBd4AaABAg
Ugxn2bk1dGyjQzOLLFF4AaABAg,youtube,,"when we had suarez we knew that if the ball is 4m inside box or 1x1, it is 99% goal",@mqhamdam,2025-05-10 18:16:33,0,1,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugxn2bk1dGyjQzOLLFF4AaABAg
UgybNhMh-JmvRBVRmZJ4AaABAg,youtube,,visca barça 💟💟💟,@carlosoconhernandez3278,2025-05-09 08:07:56,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgybNhMh-JmvRBVRmZJ4AaABAg
UgzSP-96OhfjtH_wQYF4AaABAg,youtube,,3:43？？PK？🤷🏻📹,@so-os8kz,2025-05-06 13:44:25,1,1,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzSP-96OhfjtH_wQYF4AaABAg
UgxHdUx7ZVsC-ZgfgUJ4AaABAg,youtube,,"holy that barca lineup gave me some ptsd, rakitic and suarez carried hard in these times",@lethalityrush105,2025-05-05 16:58:50,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxHdUx7ZVsC-ZgfgUJ4AaABAg
UgwEMPqfG64VF8gj7Eh4AaABAg,youtube,,Chimy Ávila >>>>>>>>>>> Benzema,@KaiBane,2025-05-05 00:05:23,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwEMPqfG64VF8gj7Eh4AaABAg
Ugxvdt8uN83fg5P65el4AaABAg,youtube,,why wasnt messi and neymar in the starting line upp😭,@cookingwithbilly-apa2,2025-04-30 11:59:20,0,4,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugxvdt8uN83fg5P65el4AaABAg
UgxbwR_x_dJ3IXqDVB54AaABAg,youtube,,Q clase pela para el Madrid,@BerniJR-s3u,2025-04-25 15:00:41,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxbwR_x_dJ3IXqDVB54AaABAg
UgwFy8iU-ZX71jiyu6B4AaABAg,youtube,,"F.C BARCELONA 
Más que un club 
❤️💙❤️💙❤️💙❤️",@nahummolina8507,2025-04-24 20:17:28,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwFy8iU-ZX71jiyu6B4AaABAg
